year,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
2006,ND,16254813974.823828,7412121339.799226,1841773631.2085314,841178630.1938428,16246344120.139248,7473115357.200276,1765110199.0467057,851041480.2947805,254405920.74558112,102639658.76399629,94763498.06588475,44937162.58994575,24326745.33842181,11618982.385813165,21770502.08077417,6967546.066407164,266504026.79269004,102022432.5509378,100308273.02197169,46991604.71302588,21447740.604485948,7801222.510748829,15322106.111268308,5602684.652545546,434,233,32922240000
2006,NE,32128257272.045113,17710006365.02329,4159316591.5977826,2270321742.075767,32462834433.42071,17834873467.380634,4269702349.1317506,2279198815.519619,623318563.726839,303716402.44474554,336287968.1936567,168427105.0518513,54382604.54535566,31784648.68380519,33876367.50408271,18794897.91749695,644170104.2428417,302448235.81004614,358100595.5348377,178265575.91625485,59001137.040722355,26359160.22553595,38301830.37681461,18056402.61227323,1045,516,130742645000
2006,NH,20401668721.595734,14237281849.886948,24907776.39061103,17353452.755043022,20268670008.291374,14208726309.799002,29870280.057983752,17530061.713809837,168096479.6995122,56942863.56107965,106917413.54130237,33431502.923009086,97161.15244666465,31329.60537003026,57399.213892563115,23577.509915607887,185489013.95932004,62851752.011729725,123641560.34418714,40900435.81635424,264219.5157505362,79187.23112552468,163212.95117848847,51252.09921057953,428,0,0
2006,NJ,194721060062.69482,143407930336.2211,171026025.94762087,205951471.87114668,197115376157.80106,145407045202.33435,167540498.36634985,206446848.15548685,1685736653.1575606,806839210.1128131,1175794751.53233,544042765.5992668,742350.4802124928,409237.14828636736,3305291.4107263307,2972349.351092244,1893299144.2811654,836986846.3772522,1349188706.2805772,588503113.9611039,1273389.2992265173,475837.44710403774,2512355.955670723,1925012.2350071508,3279,0,0
2006,NM,18434776895.390583,12901898370.21533,300287095.62127346,225079019.94522822,18619399743.703518,13008105134.134218,309112870.9951555,222592900.9278533,248715114.78888926,126732229.49388956,181424757.86117846,96805107.65531428,3252652.51432678,933176.4163480155,3923920.1947826603,2922969.4678295953,275114472.0450047,142141831.31642565,200436750.20565072,109035670.40043442,3078462.079561189,1338771.3196973165,3948273.93478672,2730752.800674082,498,18,1877135000
2006,NV,154880544368.46667,121664726387.42743,229465989.24617648,118183261.00342965,155810776403.16037,121766515318.80089,229901976.92893592,124078147.25596888,2805165244.0131073,1556915759.1488054,1983853319.1178195,1168691067.1562605,1922693.6905279015,1135382.9563142443,1600782.2334780346,1341642.5067626087,2967088941.5199,1554668897.5478437,2095875561.1859517,1156776263.773502,2386180.721005804,1216128.7194135147,1456005.724123541,1020047.1499116521,532,0,0
2006,NY,1047503703557.7963,424844966249.3987,1266639671.7128515,465799376.49691236,1079053952006.9521,466373125514.01556,1274477592.2838469,471075299.941173,16201615589.52507,7944481552.68948,5547789455.254008,2969571028.055571,18365680.53369054,12911317.575982178,11062641.377689095,8941181.922198262,18193925708.026062,8297544925.56872,7397002978.605231,3417589242.980266,19694712.357106835,14084582.005517844,11367843.615641724,9261903.787924126,5126,0,0
2006,OH,253783894053.23004,156106575139.84442,795255304.949779,1280522320.5967343,281273294210.9477,174806325382.9769,936228476.176949,1378254300.521696,3698520709.433699,1784230404.520946,2314760197.540156,1184180407.9865131,7076243.7659310335,3271774.011152771,26067223.74247326,16168749.3029059,5520501551.544668,2569436545.859359,4012615609.6915674,1930561635.2589042,13653024.404375525,6438817.425474924,28715770.12170786,16280203.00483376,4034,18,1185377000
2006,OK,49574900718.198265,30957985680.050148,1789541874.4745855,1278402391.0766778,49741063994.821236,30897678213.024654,1839788241.8512948,1299463534.0314198,1917521123.1407676,1007771841.8372397,1612518620.6270044,872314827.0596223,21756873.968512528,11351268.228553323,20704527.50408952,11221952.937083783,1963439979.2245362,1032043577.6135907,1645686216.136869,893370851.9441919,26491011.491690155,12904670.709010296,23367951.16069156,12292281.375247955,1311,170,14035411000
2006,OR,59207230225.333336,42767797800.52395,616991967.9209042,405263307.9271158,60014264109.640686,43489303979.59158,610036820.3403977,415077263.1160827,643865503.9146686,328546537.680677,457558393.7744688,247366729.6058769,5179813.0446400605,2765415.5234049754,5907172.237059229,4228525.352477257,717162079.0961972,355460927.5341068,514975958.83889294,269286600.2572674,7113786.525462418,4029478.974597995,6058740.028382819,4121280.1537860786,1071,11,1791713000
2006,PA,227748256356.84982,154343493575.17383,349880823.16416883,1227315571.1864853,231172377194.22955,157517001116.8966,361618054.75527024,1252851586.0980992,2873458961.7910438,1241476596.7227647,1996194718.637481,831074554.5281839,2727559.510222483,1189484.35145971,20604796.892282773,8565820.426838618,3018301197.7134905,1236514795.4981844,2140636549.5875828,862050944.4923193,2861986.7477940707,1107857.4355614763,23778696.682219435,11968594.534383286,4700,2,94545000
2006,PR,67743510721.48744,36078814384.46138,344339431.40814185,162479307.1452706,69260958551.58623,37155293875.44429,336451568.85185105,166801051.25111592,2558827308.236573,1248531623.8230498,1466937161.5204513,822500121.0683421,7877776.806320038,3531777.6702199467,6752172.7877122555,4744448.514022332,2715650994.649142,1339841941.534526,1567419221.5080462,865511517.21684,6400830.430229839,3466176.5085858996,6417526.120460822,4476198.4975433145,571,0,0
2006,PW,19767797.565896615,11672451.507466575,0,0,19850895.755521968,11516673.215617497,0,0,714521.1275559124,255679.92239173013,317228.72581261024,81237.38970074596,0,0,0,0,853630.7082896826,293704.68752091995,427463.8675397609,111516.84785056987,0,0,0,0,2,0,0
2006,RI,22253279616.201157,13805163356.558838,12771568.925359285,64871466.326062895,22680263205.31641,14139050878.335426,12009715.256315222,62611460.4236827,194054408.45192313,89692031.91025783,88737118.96875067,31493176.219954938,21489.09511905124,1878.2426109373482,107373.59072992756,36026.98753946998,187140706.3966194,68063452.36335522,101703737.7063885,34057662.41913767,93239.03409789084,16707.789309079566,239898.113457262,24965.24071950831,243,0,0
2006,SC,56837009272.159874,40475987522.7136,128677549.09926412,205797890.76647896,57506898813.26986,40876061368.222664,119180382.07912715,210098709.7073003,576995741.6724564,256238031.9957659,391020133.05803317,177350384.93800244,417131.52672028635,265116.8872973851,1861495.1917537516,872571.6478032862,621454742.117573,258245876.99491584,430115752.7425132,181873140.57498047,497201.2528692863,259472.61774021672,2197444.1846808125,784565.6006774685,1331,0,0
2006,SD,106544990197.37323,41840322824.144516,2686002656.507268,1201855085.771234,113961198066.67612,42687391245.15801,2667279514.9301405,1210635231.131402,2809811647.1583114,1490609100.1247103,1008775228.4359859,699677655.5173767,22391317.471981306,11795183.93628598,15880893.427952848,11019878.009315142,3184950872.828161,1663602026.8283098,1145095358.2320616,798473180.0594828,28803775.560823716,11513630.973119326,18670468.47299478,9721737.311690686,468,176,44645080000
2006,TN,102974420392.44505,73654654073.00706,408319735.10875636,997817484.0839022,104747140207.87752,74827892821.901,392191418.47992724,1012659911.0449902,1364641636.5155163,634497539.5907927,997554057.1108605,493850358.4494043,3424100.9469270427,1795919.376664809,12157230.407665411,6470012.6826071935,1491440642.2501493,674816030.3835524,1103474412.0724115,528023591.8895446,3305278.8719908698,1700795.9635848305,13048301.368877964,5818558.560959094,2168,5,147237000
2006,TX,1389473502975.328,1027490402196.6201,3818799636.977349,2974294569.1256065,1381188723425.5225,1014150597533.3644,3855318185.223962,3001654614.858609,15171837420.959034,6455355843.630259,11768404641.42344,4089902661.015127,34491661.59749914,21230200.03987964,33709395.69528445,17536017.327311855,16047706485.620874,6301258995.032245,13016216099.434395,4502110586.348756,42760147.91516438,21812140.462539487,36449120.5862242,16056685.292354787,6259,281,34349181000
2006,UT,173705059216.3238,47356235702.30897,358564183.42695415,196492642.4730685,175206918159.6175,47089169028.21873,350509426.310874,196099596.43061537,3166562048.535127,1417762860.957295,764946989.041014,321797437.30807436,9477031.010578096,4619341.3521543145,8162797.643575047,7174979.3148629805,3316493556.4384995,1478049162.1174264,778069984.9205151,332762569.3803405,8006835.740489671,4934738.698560661,8563657.854554838,6844589.246050705,604,1,46195000
2006,VA,170511464234.92,103952408934.99225,253080592.37397757,465777625.14194137,174113092339.74176,106279839669.77951,243170937.38572866,472781944.3622507,2042691819.8286204,816693939.5958165,838950494.1366153,339648876.637167,1662822.2651066624,1016052.4000260263,5197769.266688875,2793751.961151159,2322946031.9120774,907046257.5826128,984162539.9708083,363728635.95948464,1618043.1453096902,716072.5703508969,6361170.931970182,2564183.599994887,2512,2,60458000
2006,VI,1665004426.5575333,913894199.4345925,7356543.983344401,6774337.768123812,1693229036.2189078,896300249.0043718,7635013.443999888,7018604.7549552005,78088571.04831897,34563458.790051736,48816248.14139835,25710379.506800506,0,0,390827.17893021984,260551.45262014662,82145466.2476459,36357041.5129099,51351105.43777184,26587128.960056007,32568.931577518328,16284.465788759164,341973.78156394244,260551.45262014662,21,0,0
2006,VT,9128484636.71289,6506235634.691343,28622927.711479124,58366064.78971067,9193443605.96259,6522076078.510655,30522658.347714942,58172129.45353329,117995403.68124585,56187657.813415445,78625077.61265121,38389935.98415632,497558.48343393044,249168.05331568347,3061970.9791003405,2639990.7545248955,127360841.61029108,59606007.797155015,88342663.00645131,42096457.78480511,638864.747100115,366732.51902677363,3521758.0293775843,2349233.693781324,276,0,0
2006,WA,109956699717.7557,76903433160.34477,1095116228.8454096,683335049.3044928,110556089170.68362,77339458788.06711,1053260055.3458087,689231687.8810568,1202875633.6365666,622264899.3899089,823315755.5690539,445556149.9619646,11257872.90105527,7151342.188725578,12291160.644143164,11094687.77975075,1297461055.9369104,639019153.793828,905791825.0921068,466202967.3504003,13031399.548526565,8072086.442945167,13311154.787584739,9738298.944493415,1871,47,8959893000
2006,WI,112305478019.50179,78109655535.34995,1333910459.9586523,2084066024.542546,112208383884.06091,77988890578.8104,1341421032.2095513,2120623724.3798375,1844071881.6209667,787341770.7597872,1244040392.4721665,546266711.176875,16927903.783351403,7648337.231408032,32637975.325615544,14698919.939819194,1990257079.094682,873517127.0491587,1379504881.7413282,614896288.238136,16446737.830319606,7908564.820474234,34305531.556425855,16248966.553692756,2336,101,9623922000
2006,WV,24080877006.043545,17310767371.09516,38100171.91668246,132342165.35665542,24603494677.838524,17669109966.62317,37317603.33113533,133684879.86249016,345042432.73034835,143199624.3108723,241293916.0663176,101037614.76949409,173774.27766280502,79863.8598620651,2388439.5848907246,1087643.2922527152,373571429.76961285,146000417.09492025,266268977.64414674,105740025.33387373,231052.3691250826,90509.33848656918,2235947.0754296826,845089.2029066408,645,0,0
2006,WY,8018250226.214692,5049918408.220262,407837627.57287043,355696674.0532701,8068535733.205905,5123888954.93107,388860238.2634539,359623671.81485337,124128755.67278725,50769637.36867322,74571759.94845808,31433602.317499977,5684241.45128735,2038662.1010720432,7039897.411078191,4032020.71799684,126630100.86955108,56907683.10147916,73495123.28156142,32225035.949959636,7595665.810274964,4576256.335350466,6118016.844721287,3491941.493739562,217,36,6454456000
2007,AK,6750352607.0199375,4203527994.1331897,73317215.47377113,23562328.245074894,6859974901.795177,4261521954.81322,72047732.77494346,26164722.522490148,205185980.75424212,129504363.57320921,155320022.13359818,109027344.79066962,1402340.7401077962,764453.225555932,835784.4056619506,663083.0661140757,226030518.97047102,137149223.98294532,171933111.73927888,115325325.20195161,834379.5293473755,489660.31698952883,515657.07023513503,385896.24904070655,133,0,0
2007,AL,72614147024.01811,52239911229.417366,364641925.72857577,832138478.2487503,74062367186.18872,53289559401.77567,346590296.8542964,852845647.1248626,1092527786.07608,528390441.32816166,820850166.1845973,417079898.244446,3107463.36298122,1910818.8827931504,12693842.245534822,5660490.815368939,1324913246.2324312,620570952.3070637,1024402832.3376061,510772330.76544225,3374999.993437025,1632547.4060095446,13165633.946621355,6324224.877228356,1495,8,651849000
2007,AR,41847633297.58064,30490386462.78834,1108124882.8452418,1781516869.5587118,42162563767.912544,30737236255.084686,989697293.9804198,1774440298.8229494,858667153.0501066,452907749.9042539,680620307.9391842,373474398.449193,14743821.49092739,11516329.774020946,32064016.69078174,19958828.399131477,1129266161.6887608,645174907.0879388,929447763.1685854,562404491.673968,16579530.232211154,10909192.931778554,36608064.17123642,20228129.068999857,1490,129,21219591000
2007,AS,158897069.8345454,99222678.06474763,27761.27558644975,9237.93472832271,159616898.02762297,99843334.34492059,26728.772604224578,9190.463326841094,3003664.46388602,1150840.1184333933,1858206.0811822107,694620.2093974722,455.7254542235253,0,0,0,3915698.069318995,1434086.435295924,2553619.717934762,920896.1212469804,280.0812687415416,0,0,0,7,0,0
2007,AZ,88282878085.51375,56882585284.28537,444333339.642686,300152115.45695317,89141105145.03453,56625145772.367485,454114361.92786324,297587311.2358998,1727786096.3015242,846320760.8241302,1302004422.775402,695984640.5236531,8447340.351261733,5253527.516035189,4088053.0290074535,2737702.347119599,2121821448.0530357,1088068010.4623091,1654504609.7955208,921572497.0892743,5628722.436016555,3490419.872333161,2878754.883490905,1832200.9427495403,1279,1,118447000
2007,CA,916650305044.0377,630274557753.96875,5363613325.298867,4377991502.72415,926445743818.7454,631457380387.3798,5467116683.685377,4405494635.83948,18176836625.851353,9219087193.077175,14438493821.147064,7669527950.036045,108396258.95844427,56142805.73520001,91700740.44710943,38315103.216115616,20949142029.777485,10824730894.522652,16584215832.889832,8956638009.048061,82059888.15909125,46978098.780925065,62718186.41376327,27319277.01908463,7122,113,439259676000
2007,CO,77534865713.5257,53057937748.39697,1640773521.165545,1321867271.7091942,78254750842.28949,53205357349.09511,1647749270.1389828,1362541762.066501,1600601211.8373463,831019650.5912235,1205607861.0837119,673445938.171862,21062831.922461584,10660137.8570117,24989203.020899035,17699647.083982717,1776326554.8665118,919892498.7612206,1343449973.628235,748854150.2355717,18876113.83347755,9352827.949577319,24852058.14978383,15701998.62287104,1612,101,24704631000
2007,CT,83564012691.76538,58029577894.26084,76345254.43984608,68262864.8071696,84664434444.0157,58320544362.45703,81275679.97108708,71041953.3944124,930129092.55374825,400499773.2228164,648550438.7176154,275615830.6470223,1166889.4871459687,1042397.1855093067,602619.7378634583,149557.27397611228,1106513766.555066,480947331.6612195,782114289.8907467,335637428.7055451,1231152.4042789366,797520.7775046518,664967.7528015821,152530.3068458008,1285,0,0
2007,DC,30927985733.038456,17956587033.155167,30855861.706611533,27633115.53521873,32170903302.677605,18554386062.227528,33595758.95791106,32783538.28251136,459263048.56980246,201283426.13948995,291266116.19567275,129914733.58481584,511833.96820967377,469640.1040988849,303291.2289397996,219451.49017040528,579262706.87973,265461767.88870957,379609200.5009895,175479864.23649254,475308.0760764995,404756.6850040194,321557.62534394924,183289.1340964295,229,0,0
2007,DE,279825571866.3497,77207216914.81612,87220294.32007107,123963091.47484724,286615593889.8226,76485007895.01624,87036646.7080775,130592997.77529357,9713525370.423353,4884735094.911617,1871462139.3242314,1008597487.3968894,841107.3305521123,808899.886569739,3452099.5131986965,948221.630868996,10749059210.657719,5342873654.416976,2182249248.1584506,1133428232.0035157,706061.373429501,580173.4690343855,2781371.4356433195,1561233.1025614627,269,0,0
2007,FL,418529117634.84503,300086101327.74506,628535275.2275432,1351553737.2334282,424903328503.45624,302214660650.8158,643189564.9126253,1388076433.966972,7273440689.480852,3539678082.2721457,5961740173.466045,2999162594.855381,7330783.6880603675,5913223.438949954,10054096.872953936,4772600.17058098,9122713878.958576,4552015412.5343075,7593894193.131396,3909485228.194667,7275092.027396976,4900266.443379279,12142925.816101704,5200424.310871818,5600,3,165762000
2007,FM,59002979.108789116,17148718.32400999,20000,0,60603831.297841705,17198231.39939151,11250,0,2158931.609638736,753243.2016916877,345357.36499134195,83791.86333795454,0,0,0,0,2343606.514022775,909970.6908084605,351460.31566753157,104226.66815462543,0,0,0,0,6,0,0
2007,GA,182856582758.20877,129397167102.45305,567093363.787083,1824101723.59417,186894929769.5234,131680732699.15955,539496839.433826,1836143377.2272987,3158142996.940381,1534325023.630298,2450496504.2088327,1235021967.4404747,4328763.509741618,3574510.839504101,18767467.60583271,10752441.674589036,4042115290.726165,1988828669.9629657,3242445898.588037,1655338482.015785,4087394.010004013,2540811.3704218864,23260100.346567687,10154563.164096905,2813,36,5915841000
2007,GU,1822501252.7799869,940726487.1643888,961211.9496600664,761308.5745112573,1850787409.7420752,947867942.5103401,1076418.2296705388,848015.3103265701,33074910.795823686,12240625.55369064,16672993.220698848,5278057.11301709,26230.78458832262,22626.813575603097,1190.8849250317421,1190.8849250317421,36939532.27963084,14394937.006723257,18369111.74805622,6312832.371258181,25003.01976076835,22626.813575603097,297.72123125793553,297.72123125793553,32,0,0
2007,HI,21667878033.494045,15623419935.660957,4121139.3575025597,17849604.595524188,21925724786.491375,15820973398.391468,4027155.4358865335,20359072.446879942,99280265.90522501,25750077.093729075,44108944.85916467,8719564.155845106,233340.3281556596,5000.000000000001,0,0,150353057.27766478,51676517.59278888,86482873.85800935,36589637.593906134,81750.8266789991,1250.0000000000002,47.71570222111947,0,288,0,0
2007,IA,54723959389.61147,33524163902.046795,5291064303.542799,4499543604.943577,55580907497.15842,34083083235.06691,5352118752.787834,4551188091.511154,1041038835.5821333,491105814.24233824,677222078.5446266,333389277.9450661,47740474.08018161,21973681.07461501,39752437.425232045,16986952.4654281,1130717732.497188,563062396.1730672,748870402.1118728,401674514.6290385,45975033.36093386,18802775.1770588,39738025.45587466,16054253.235221794,1630,732,85167862000
2007,ID,24288730916.430607,12291070519.795061,562741653.0698059,211165069.31826088,24955662155.644268,13510154873.110157,541618465.2729634,209589337.44716638,318148642.0359189,164674975.20482272,194765209.28991538,112958690.7966058,7032151.756749922,2811456.6064109458,1697690.8049258927,1091073.6053643876,379541658.9360491,196952432.36592445,242037472.02100047,142360595.36622378,6127812.810285242,1955411.9216793263,2695864.8459299235,1290502.076042868,522,48,23131979000
2007,IL,352731200306.10004,214749189047.1679,3290286612.164971,4063135616.759806,354714453841.33844,216035645045.26987,3357631673.520383,4112595654.661752,6764791485.016315,3227121373.8127847,4557318855.51859,2350187830.242803,31043454.580497563,14006807.044295335,59859461.23878942,33764178.55789038,7949770274.847035,3747105215.7997413,5457564293.193891,2758234005.499898,24552003.713003904,12267643.218228295,56738545.24243242,29958690.3774666,4952,399,36680103000
2007,IN,90575502444.48453,57330068774.43661,1112729050.545028,1595053819.9991326,91320754552.94138,57583464949.47953,1094536518.4427783,1590220507.143384,1885258829.2508757,920312431.8252044,1378144165.461435,692676614.3897014,9683769.601988323,3775684.935037485,15527338.587255472,8088991.176533709,2166487210.1144314,1093208772.12899,1623005905.6924448,851797934.9109732,8295075.0122661125,4172191.7740989085,16406478.376127992,7757680.110512114,2390,98,18331234000
2007,KS,50603857857.111305,33950288767.630802,3019228329.574956,2196188517.2952023,50790823911.9053,33972268540.908833,2952082529.6562896,2202616869.4295483,859784956.4799843,422391169.2040873,636720053.1145029,323486716.8121357,32012453.040162127,16430386.065196475,44131477.68539988,26141658.22773755,935765992.0107442,468111882.97129095,698291592.9763521,363676053.15834194,32867380.001479425,15899572.778492764,39941749.90313302,23960845.00957284,1543,458,53870557000
2007,KY,62337850777.468475,43392765343.54776,548333019.0991474,1570314406.9348745,63352707275.98521,43955740504.51956,545974186.4338672,1585923776.4234269,1297695892.1293056,608767260.9009569,1005902101.7771984,490501102.4547705,3906954.0617537913,1930074.2182603034,30341730.09940537,13517837.868268691,1476653230.854122,706804210.0514951,1160728119.2680185,578998951.7203138,3868739.255819744,2090045.0465050114,27875792.15030078,12023268.63392345,1814,25,1713020000
2007,LA,63516579808.02695,38929924888.00365,525191835.47008145,506567349.2199657,80024937446.80548,48374592306.527145,434373090.50376934,504695731.4682397,1009686166.9336904,478535103.39185184,617668328.685682,329454209.68229926,7535895.435678302,4650468.77961409,8937632.9747707285,6066796.414912275,1429884746.365785,665679900.1972433,916092159.2122089,463632292.3175083,6466520.864327484,4298103.939501799,9021299.600478616,5620632.669856697,1606,23,1821372000
2007,MA,163189228281.2016,105615197953.35406,160664550.4982423,110947234.50687246,163639161454.9814,105351102576.0681,168589385.71577686,114541349.04497188,1745392502.1654294,693032720.4879837,1310456648.603176,528736243.12845385,2412012.591048478,2238734.530077031,647922.4447707427,249150.27496716916,1930097522.5450437,744871803.45284,1429034260.3369946,573282592.788904,2292864.1839438714,1514053.2782284576,988214.8484680929,343336.10108041373,2177,0,0
2007,MD,100955549438.01993,71089434227.2693,121460478.44125871,369326641.36074585,102576148979.70473,71883134001.44543,122082171.80598387,378028484.21979195,1676760196.221764,839763976.563618,1327866088.0242553,683577594.1736859,1621601.500544911,1403522.9388301629,10967981.88528806,5000432.616326669,2017188185.14244,997495014.1337187,1635248643.9770646,830731412.6256813,1506886.3037821108,1187171.711543,10051347.333612293,4049312.1801074706,1805,0,0
2007,ME,21345767574.708202,15295726644.443825,145310688.1715798,40780589.722934775,21532611228.782894,15373261120.119932,141778835.85544315,40748656.9749126,331974222.5384477,139945508.0910993,229607580.87001082,100996856.0046633,1761311.6233230196,588783.7477548204,529691.3369774603,427491.19097786024,378249909.2222536,157969800.26181096,267105201.67107713,115936787.89129107,2014234.1425144544,636975.1993968043,706530.3748737392,404459.6690700652,517,0,0
2007,MH,32004523.13798368,13292886.076751702,0,0,32116839.466330778,13125325.616851067,0,0,1114096.07988046,426158.5687544841,344480.61383019475,83579.14277391478,0,0,0,0,1129232.460067862,433617.0749337836,350568.07107947586,103962.07020018666,0,0,0,0,1,0,0
2007,MI,169188722305.41125,111066896942.6548,525663402.3692884,727897443.6775569,171005144466.15414,111309172324.99084,528671268.7353592,733580027.5304319,3997667800.9931626,2055898159.2359264,3244584033.9384875,1749198894.8610988,3930352.877080921,1393922.8143553124,15061239.17080297,7166568.877214277,4618634800.218648,2468008143.097662,3774630584.6841702,2120378654.8685946,4309201.016864296,1717703.6137444642,15904063.744295588,7849840.497078418,3137,28,3448571000
2007,MN,128721819099.20079,87819143502.69402,3220158381.757995,2472251823.304075,127364619914.93442,85261545316.5714,3195041345.792609,2479853055.101546,2824098494.0674562,1493269487.3632977,2118987910.0657506,1182812517.3553703,32506295.23469382,16216241.60093028,35783292.60824475,16728625.76279602,3069113938.956082,1649978301.1114533,2320085654.541016,1335324597.0212302,27272451.99227195,12948101.822040359,34619225.36119793,18209339.185115315,1842,326,39426332000
2007,MO,102335018132.2549,68928926160.64217,1656477633.850753,2849562715.6859965,103281665230.83504,69146093920.16821,1623856625.1009998,2870861173.2097263,1763943651.1934185,829427387.9750025,1338454459.549881,653091128.6083167,12653521.55620232,5373266.980959376,33606740.78644803,11402077.933348147,1971183598.6734648,907711179.4014636,1489448001.6069412,718645507.0399501,12287695.03510949,5698970.473203418,38095010.8525906,13190504.39330822,2376,244,22212227000
2007,MP,340124625.9566233,186483610.45322123,72817.67843915678,261898.44931222135,342077414.9187711,187055298.8890434,70945.2932360777,303321.1181806296,5320831.818680745,1647036.3865396695,2108216.7175057484,437382.338836949,790.860302429082,0,0,0,5413559.092756248,1719522.8778195747,2041599.627942918,541616.799724726,486.0495608678733,0,0,0,10,0,0
2007,MS,36017476610.65825,26008485792.359955,610920872.9315292,1113744506.2242813,36623158947.2678,26494594031.434124,540027371.6715171,1100528556.9935746,564569621.3524159,229018298.36950547,411633932.4218697,178416988.6025637,5902635.241990003,4041332.673333443,14596386.37008261,6139483.628320712,665819112.5763525,257050587.95060006,494951224.0760983,208309883.53369465,6500902.397521599,3746453.6957225157,17627676.065198835,7280635.063285301,1180,41,5650322000
2007,MT,14196791540.889168,9204392086.104782,844090325.4258025,772410929.9287417,14291015015.38188,9329619564.091541,804200366.5406309,767895101.76437,282458870.8744692,132558118.67610535,188061004.77005532,93095145.70872597,16364740.453348823,6398844.390668096,17662832.569884602,12548786.071497982,307207897.7815924,141868687.10411644,206114128.68516457,101780826.47791715,16353432.53603417,6402908.26087004,17821082.431189254,9981269.39668423,374,88,29877376000
2007,NC,208156598687.6694,137705920037.187,556136118.3006402,685586973.2594557,216945847009.94684,142979699685.634,549517767.334746,696583086.3529233,2368375215.2155557,1066543220.7585536,1664023656.4256225,777464790.9490473,3124237.652152396,2537020.8779075616,9740393.089805517,6320939.067071561,3101928455.791336,1406540682.1850386,2293522697.1617246,1076972772.2521565,2850672.2410922693,1907679.1623849713,8597135.417621868,4874942.177872353,2676,0,0
2007,ND,17900242385.17728,8150271153.407852,1956347454.9713318,942314073.7930578,17997320653.783672,8267588227.053645,1862384123.5926473,945327252.0543796,332784830.7868837,123192742.30723505,132222984.88619134,59829297.67567407,27103843.589258704,8593670.113159053,20954623.21708396,6404699.868136811,343048196.2825755,132636068.22474769,139950963.66432926,70993902.48786932,23545584.803278986,8176110.869829175,14827474.60603925,5775833.359591561,442,239,38208767000
2007,NE,34369047943.88426,18577931676.87512,4415224382.968342,2478228866.289361,34904319023.80678,18829838436.922867,4515488141.940399,2491494563.071779,717369803.1932211,375328375.1442163,428335557.4846739,238588085.40550587,64462059.856221,38108825.30010916,33399541.56465294,19557754.846946597,782869071.8018274,396472511.9747255,474618132.95884365,263621858.5768562,64782682.20223502,30560518.62687431,35582850.993226096,17060222.750861324,1067,515,146763397000
2007,NH,20954302813.478855,14429117609.717701,31176876.650410224,20836355.230938032,21054314914.794346,14532386866.946915,31688305.82343268,21626541.09263633,249529265.90999988,99221480.97689793,178191125.4182674,74361464.04909918,378095.31452828547,304416.41148231085,131465.7176072897,43638.43682020215,269707761.2608773,106577325.50703251,196932789.8991335,80879868.6124215,554129.6572564502,223461.26692193767,182762.36420199645,39275.426084321094,432,0,0
2007,NJ,212866705165.95877,156525398065.16312,156693161.28821206,224837270.8188827,224466537123.0742,164560930146.12366,168567684.29371652,252295500.63200444,2647263722.474108,1264930632.1816587,2061098543.717437,1030825334.0528708,2068624.8988364132,1828330.8172876127,1258792.0544162318,872704.5837638392,3235290948.8327985,1523254363.2006564,2528181979.8358307,1225213923.0222063,1977221.1226452477,1360261.8244511758,1778422.3928346,866905.335679616,3351,0,0
2007,NM,20609028909.416897,14389455675.847956,343639762.7247643,232643322.02681902,20776061926.892105,14453166702.135357,334378010.4585768,228127011.3731299,369938791.10778266,198555942.23019493,274468335.158305,158865715.56026554,3291166.150330177,1758016.4660277537,4080750.9177033654,2838252.0990905273,401534768.9476812,213009684.1437454,301169589.37598515,172172122.5315503,3000358.5605508457,1306801.4758253063,3437467.7002968877,1835971.29286289,505,18,1923902000
2007,NV,355182146262.2629,197484920551.1805,457345696.9020987,158059312.8093965,363819922856.5655,200630569618.73584,495384576.19846183,161088450.76737896,7974845944.642733,3652645353.9535713,5381282805.624847,2444289193.4611835,11991323.08088406,9764130.49450093,2301178.000500603,1392328.0024435595,9562772434.971087,4630085344.5631,6337110575.570526,3011466463.5923176,10054795.032521127,8741442.778160676,1987417.4342767496,1291795.8968274943,565,0,0
2007,NY,826028197105.5692,429577198585.309,858927421.5981563,451591078.5468656,883843431440.4353,455388738001.0854,910964716.328458,453246145.3221868,14165340143.570803,6321726686.568273,8022377767.168594,3856530039.081452,19525143.954601046,17527376.66492189,10284149.887762718,9022515.100315247,17678049374.402035,8081824542.4879055,10239315075.2125,4866950291.441042,18472949.827664334,15078244.031994618,9939175.899311133,7675206.3645557985,5267,0,0
2007,OH,243626815768.4516,152235112826.58392,878589151.8115609,1340077081.7630043,249339227448.88113,154435533975.1453,877394526.7508672,1357689858.9839785,5314214221.18371,2686629751.94768,4060384557.275903,2161712544.6875415,15793532.399521139,9779618.76062381,25073480.664253227,14591743.438095698,6396403170.564505,3287571962.0770435,4968968703.478817,2698468461.5599957,14393353.013011267,8683681.304995598,26607566.569446396,15158083.161258955,4082,16,1359881000
