year,district_br,stalpbr,loans,re_loans,agloans,agloans_re,loans_year,re_loans_year,agloans_year,agloans_re_year,loans_d,loans_d_alt,re_loans_d,re_loans_d_alt,agloans_d,agloans_d_alt,agloans_re_d,agloans_re_d_alt,loans_d_year,loans_d_alt_year,re_loans_d_year,re_loans_d_alt_year,agloans_d_year,agloans_d_alt_year,agloans_re_d_year,agloans_re_d_alt_year,total_branches,total_ag_branches,total_ag_branch_deposits
2007,MISSISSIPPI SOUTHERN,MS,23209401090.42497,16534689572.742325,266104876.10140377,707283931.9324206,23501489640.278923,16735870717.124916,239137117.88463148,705443070.7182671,342795333.1016198,143020585.3041652,245912337.159039,111408896.02395171,2615439.4622747414,1705674.3640199848,9219994.852254868,3709525.2425248316,411437448.13771343,160329388.64818704,301612601.93326014,130002502.77151453,2410315.60428077,1333938.0931107083,11484794.462394193,4642378.281322689,716,13,1550871000
2007,MISSOURI EASTERN,MO,55743429230.17083,36252733790.76037,723399549.5739012,1124002461.1823692,56312207383.7233,36416620257.29917,689637345.6536536,1137183157.789797,884957133.8693274,415066478.4536416,658961582.1948988,322191372.75276905,5337537.309024778,2794460.4475841224,11787991.795701882,3121044.8653456517,1030292667.3142864,481959680.48847795,770216667.1657677,382680193.7931835,5435360.370310995,2789780.868398099,12454174.757715559,3806749.6978244768,1054,93,9163024000
2007,MISSOURI WESTERN,MO,46591588902.08416,32676192369.881783,933078084.2768494,1725560254.5036302,46969457847.11186,32729473662.869007,934219279.4473474,1733678015.4199286,878986517.3240886,414360909.5213597,679492877.3549806,330899755.855548,7315984.247177556,2578806.533375249,21818748.99074614,8281033.06800249,940890931.35918,425751498.9129861,719231334.441172,335965313.24676573,6852334.664798487,2909189.6048053186,25640836.09487513,9383754.695483752,1322,151,13049203000
2007,MONTANA,MT,14196791540.889175,9204392086.104784,844090325.42580235,772410929.9287417,14291015015.381878,9329619564.09155,804200366.540631,767895101.7643703,282458870.8744693,132558118.67610537,188061004.77005535,93095145.70872591,16364740.453348828,6398844.390668095,17662832.569884595,12548786.071497984,307207897.78159267,141868687.10411635,206114128.6851646,101780826.47791716,16353432.536034178,6402908.2608700385,17821082.431189265,9981269.396684226,374,88,29877376000
2007,NEBRASKA,NE,34369047943.88429,18577931676.875137,4415224382.96834,2478228866.289362,34904319023.80677,18829838436.92285,4515488141.940402,2491494563.071775,717369803.193221,375328375.14421636,428335557.4846739,238588085.40550616,64462059.85622094,38108825.30010915,33399541.56465294,19557754.8469466,782869071.8018272,396472511.97472537,474618132.9588434,263621858.57685626,64782682.20223504,30560518.626874283,35582850.993226096,17060222.750861317,1067,515,146763397000
2007,NEVADA,NV,355182146262.26294,197484920551.18042,457345696.9020983,158059312.80939654,363819922856.56537,200630569618.7359,495384576.19846135,161088450.76737902,7974845944.6427355,3652645353.953572,5381282805.624847,2444289193.4611835,11991323.080884064,9764130.494500918,2301178.000500599,1392328.002443558,9562772434.971087,4630085344.5631,6337110575.570526,3011466463.5923185,10054795.032521121,8741442.778160676,1987417.4342767484,1291795.8968274943,565,0,0
2007,NEW HAMPSHIRE,NH,20954302813.478863,14429117609.717701,31176876.65041022,20836355.230938017,21054314914.794342,14532386866.946909,31688305.823432676,21626541.092636324,249529265.91,99221480.97689785,178191125.4182673,74361464.0490992,378095.3145282854,304416.4114823108,131465.7176072897,43638.436820202136,269707761.2608774,106577325.50703248,196932789.8991335,80879868.6124215,554129.6572564498,223461.26692193758,182762.36420199645,39275.4260843211,432,0,0
2007,NEW JERSEY,NJ,212747883166.81683,156450048925.04037,156693161.28821138,224837270.81888264,224347030369.72806,164485268397.89926,168567684.29371637,252295500.63200372,2645442156.0894494,1264216314.736234,2059762202.4920146,1030290021.1352588,2068624.8988364132,1828330.8172876143,1258792.054416234,872704.5837638386,3233253747.4677496,1522544346.7601328,2526732736.969188,1224688573.171974,1977221.1226452494,1360261.8244511748,1778422.3928345994,866905.3356796167,3350,0,0
2007,NEW MEXICO,NM,20609028909.416897,14389455675.847954,343639762.72476417,232643322.02681896,20776061926.892094,14453166702.13535,334378010.458577,228127011.37312979,369938791.1077827,198555942.23019475,274468335.15830505,158865715.56026554,3291166.1503301812,1758016.4660277546,4080750.917703368,2838252.0990905287,401534768.9476813,213009684.1437455,301169589.3759851,172172122.53155032,3000358.5605508434,1306801.475825306,3437467.7002968895,1835971.2928628898,505,18,1923902000
2007,NEW YORK EASTERN,NY,206075970009.11288,133286127534.56665,123839134.42683397,34692415.32662176,210971951463.14432,135181251404.34795,136471700.62811995,34399088.00682244,3316161814.0410576,1484446570.873186,2173661957.410871,1010524088.2201962,2925640.9743031426,2752088.326586199,545215.7915488072,392444.3210561639,3913955840.8108425,1818756920.577747,2545756339.8505063,1207033672.724869,2894176.326022982,2558214.745245892,392797.25579284393,284972.8251744976,1742,0,0
2007,NEW YORK NORTHERN,NY,49949829977.10619,31547036918.81959,145203097.2372152,106781075.04887916,72151375029.29108,44416074017.01158,147092290.2969358,106318580.18671182,726145141.6670457,326154309.62121105,434228088.33213025,205929588.459698,5862103.716977339,5121886.738834337,3972996.7237883788,3832362.1148041785,1077486358.2864864,476482673.2225606,655417326.9339002,314793408.0322357,4447810.749681415,3648099.6558263544,3773448.1266422262,2927692.4770304365,1155,0,0
2007,NEW YORK SOUTHERN,NY,510241705295.9524,230368657851.84885,439102600.50179625,181231154.13764536,527740866339.5636,234359753928.14783,477799178.4810999,183040211.24081674,9064231902.823666,4040341653.8023663,4855916646.581198,2382574294.096191,8647084.250751682,7926890.12896577,2698863.8567313184,1982225.7133183817,11257924970.202503,5157908266.633191,6233211145.301983,2966069202.363136,8759806.200104691,6877638.620874749,2479804.3431204627,1643524.4643750882,1565,0,0
2007,NEW YORK WESTERN,NY,59760691823.39707,34375376280.074615,150782589.43231142,128886434.03371902,72979238608.43546,41431658651.577415,149601546.92230484,129488265.88783607,1058801285.0390102,470784152.27151793,558571074.8443738,257502068.30537313,2090315.012568973,1726511.4705356082,3067073.515694225,2815482.9511365322,1428682205.1022103,628676682.0543934,804930263.1261083,379054008.3207945,2371156.5518552097,1994291.0100476572,3293126.1737556034,2819016.5979757807,805,0,0
2007,NORTH CAROLINA EASTERN,NC,42566069399.91416,30170948088.751373,243079548.0389228,257120512.32687065,43759013270.47801,30935874575.230427,226196498.57326514,254842841.5069506,522544640.27957517,229948487.48009327,395924055.53330386,180196861.67039403,804708.899096996,613498.9273332625,3976311.337723607,2469631.4255768717,662002976.483345,303874935.7132871,519049813.2044211,247976087.19013646,780352.0955101677,421948.1043125287,3635589.4053279986,2131715.389866054,1008,0,0
2007,NORTH CAROLINA MIDDLE,NC,46569966117.4602,32646995552.407562,87608692.24793032,164665394.5940333,48025677742.766556,33610981644.08872,85773392.89361455,165032090.82940817,570540253.1695347,255852750.07868794,416322578.09374535,196248654.30776316,492566.61680339946,416192.4848670178,2293498.0614593215,1631076.0122534193,708393205.6757444,320022755.1515334,536597045.6307321,252979353.53233847,465140.7979048108,318299.31037949125,1962190.263498994,1120677.6918038318,826,0,0
2007,NORTH CAROLINA WESTERN,NC,119020563170.29521,74887976396.0283,225447878.01378632,263801066.33855218,125161155996.7022,78432843466.31477,237547875.867867,276708154.0165644,1275290321.7664437,580741983.1997737,851777022.7985759,401019274.97089064,1826962.1362519937,1507329.4657072844,3470583.69062259,2220231.629241283,1731532273.632253,782642991.3202176,1237875838.326576,576017331.5296788,1605179.3476772935,1167431.7476929475,2999355.7487948644,1622549.096202467,842,0,0
2007,NORTH DAKOTA,ND,17900242385.177277,8150271153.40785,1956347454.9713306,942314073.7930576,17997320653.783676,8267588227.053649,1862384123.592647,945327252.0543796,332784830.7868836,123192742.30723512,132222984.88619134,59829297.67567409,27103843.5892587,8593670.113159053,20954623.217083957,6404699.868136802,343048196.2825755,132636068.22474775,139950963.66432923,70993902.4878693,23545584.803278994,8176110.869829177,14827474.606039248,5775833.3595915595,442,239,38208767000
2007,NORTHERN MARIANAS,MP,259088123.73111665,142685950.94191945,56929.34250871721,103365.85457865303,259953454.8325569,142436093.53992218,55108.9224272422,118026.4858209734,4754801.731608584,1546613.7890398349,1917907.4509113007,418518.99969467736,790.860302429082,0,0,0,4809185.241580496,1588979.9967099903,1881394.4058577192,504302.5945929149,486.0495608678733,0,0,0,9,0,0
2007,OHIO NORTHERN,OH,133638625991.21991,87060869172.86769,493066160.2590116,766114066.4803721,135228388024.28333,87344227913.86432,487184556.50363225,779616262.4055225,3029109687.2655387,1548070214.3721578,2372535674.0188317,1255989312.7536402,7835243.345705347,4630820.468302338,14684680.456678795,8974234.241926782,3645721358.3484316,1888709442.853474,2917141826.717907,1574162762.8149009,7508105.5533220135,3984671.0983916405,15663653.069393521,8725223.633774828,2113,10,663355000
2007,OHIO SOUTHERN,OH,109988189777.23183,65174243653.71653,385522991.5525496,573963015.2826387,114110839424.59723,67091306061.281075,390209970.24723524,578073596.5784512,2285104533.9181743,1138559537.5755234,1687848883.2570708,905723231.9339042,7958289.053815795,5148798.292321468,10388800.207574397,5617509.196168884,2750681812.2160587,1398862519.2235727,2051826876.7609332,1124305698.745091,6885247.459689252,4699010.206603961,10943913.50005292,6432859.527484126,1969,6,696526000
2007,OKLAHOMA EASTERN,OK,6544162383.948893,4116349817.899041,253012301.01884562,366279694.9146746,6635983393.467657,4188136402.5923767,259141854.12872767,360372519.2968313,138098670.16706362,52351072.669773564,86170112.86881825,35600794.77358966,3757146.2557751457,1999411.9363913944,8567839.783806168,3789830.3259381494,142482425.9030393,53600191.95903354,92537776.0388308,37569264.4935849,3384170.9818200874,1637646.188888957,8031815.045304644,3820273.1826680982,241,16,1526617000
2007,OKLAHOMA NORTHERN,OK,17009645777.571898,9732506345.920652,312260998.71493626,223381967.35337156,17148723339.723528,9863448254.117489,296034769.79222685,226935779.40500405,372332582.8813943,161639075.39092606,248124010.10476503,111996689.33468819,3580166.49305467,1730009.7710567946,4189106.1780646215,1587648.4380407487,387740393.0416094,185719874.50303987,263636378.22298774,130277763.54288396,4760537.81764588,1589586.1450092925,3511284.697869753,1333308.095696896,353,12,1053376000
2007,OKLAHOMA WESTERN,OK,29378118284.64627,18929992642.040516,1329987170.0738206,854453386.8565038,29916405972.927593,19309779084.357212,1356557603.6437094,863137094.6991119,1359225807.6013534,684522225.2865679,1169900425.547271,601460789.5252849,29652368.8195419,18331906.12371782,28797833.01645947,16296673.912018847,1448070722.1754413,738698056.7729838,1250556446.4567559,648027184.1980761,32626535.826107085,18433306.51823255,26727810.893252283,14380480.371819353,755,152,16196778000
2007,OREGON,OR,68399574940.32574,50092619199.41978,638612304.2715065,477498987.6009523,68963599238.49329,50278492732.493805,631091607.2606808,471150883.9667019,981689340.5614011,507003105.0881064,751152834.9363263,406818353.8435483,7255890.084728783,4467941.478526612,4664980.806377938,2955364.5050407187,1439269360.38641,624978287.5682013,1179311749.8565679,520097748.42821175,6499832.957333999,3743123.227396245,5639080.733594754,3360188.102014308,1086,11,1858395000
2007,PENNSYLVANIA EASTERN,PA,122818536898.99194,81601506665.15274,163093224.71804127,664080065.9731268,128267043320.72366,85556462148.20694,183940072.57218093,734429458.8192581,1430495360.9468026,723192637.339053,911994578.9764191,463720832.8471553,2177585.9044405413,461594.8910550204,6119307.082754785,3304147.5235421197,1697461514.8063896,780996966.0129366,1175190932.2298846,567127493.9512614,1989055.9300982712,693281.4437034492,8355704.237595884,4028895.690075151,1944,0,0
2007,PENNSYLVANIA MIDDLE,NJ,118821999.1420721,75349140.12291184,NA,NA,119506753.34631298,75661748.22427392,NA,NA,1821566.3846626945,714317.4454284749,1336341.2254243598,535312.9176113239,0,0,0,0,2037201.3650475165,710016.4405229137,1449242.8666437743,525349.8502312339,0,0,0,0,1,0,0
2007,PENNSYLVANIA MIDDLE,PA,44731809440.84759,30649957362.808117,156750379.99878195,585216744.8029885,46198815404.85844,31712380005.443653,162080968.60925445,612560782.2705814,624281603.4787917,308066380.83505285,422198377.09037066,212885975.21593246,3334994.6205815966,1676063.5019029267,14751709.047806244,7658083.610789396,703618955.3991423,327111282.54221135,495295467.26659364,236890759.29502788,2625007.1210698932,1637598.2846282462,13264790.371713404,6897410.928175258,1342,1,75695000
2007,PENNSYLVANIA WESTERN,PA,78463967644.48837,49431908646.36031,69708879.96556428,132496197.62791869,81109079619.37042,50741100074.15738,70613334.29610653,149256878.93555307,1361054080.7285745,674060870.761552,1018128943.6813563,501076027.25913864,1628279.6306002687,517390.6419275137,4610566.781922773,1511645.722702596,1644228355.5953262,830639137.8835753,1269823629.7305074,644829006.1549101,1765860.0237775354,543389.7832705778,4458589.906750436,1898219.3791871765,1472,1,21434000
2007,PUERTO RICO,PR,76167332164.04555,44651738615.59159,348091936.71307224,167773801.8807088,77441777424.84758,45252307788.01024,357099730.1084023,166440423.53989694,4020603492.632585,2326859162.3884687,2617003978.277548,1600390585.6140704,7880593.098338162,4295787.836958929,10942733.196593236,6524734.7836105125,4606780889.164484,2775906674.9816165,3154082252.4124894,2064390661.109305,6800234.958471666,4262537.877844037,14406529.575686544,10200844.361260857,569,0,0
2007,RHODE ISLAND,RI,39485017223.940674,29663081173.711567,14619395.527463492,63060247.947863124,48542684036.93112,38482138251.63438,15382184.51494765,69153120.63518742,289215699.1422262,93026474.98537003,200260404.0164344,60288370.48297264,287783.7626896666,276601.7571878748,104132.42623543517,39158.85911076664,383195584.787506,112151537.98862906,285775950.97151566,77010742.91375181,235067.81390070205,193006.9841238211,127110.13020500673,42197.32886747906,246,0,0
2007,SOUTH CAROLINA,SC,63228808517.03365,45296384207.0311,129906108.42982452,229580952.246897,66425571437.90292,47482944166.111015,125106930.31755237,243287596.27586174,702043529.0117582,301835510.9356517,515601866.8115445,236538967.94857827,540153.159577036,465447.61143935734,2312109.3591541075,1075434.4691693836,913167051.4087671,392801154.8444844,690835345.6499305,310336338.05676705,597788.4933684324,401731.5838737223,2526869.0896304618,802236.7243964494,1370,0,0
2007,SOUTH DAKOTA,SD,89942659782.69734,18076138195.31651,2188790407.199692,1144469913.668477,91971437772.36694,18422715285.591125,2156180961.5436873,1147527645.4319844,2284354938.937536,1113359244.1007683,570759463.7151399,406311266.19355196,34404315.30331428,16026634.683668625,20829978.18445918,11360005.063456709,2592063744.2284565,1239090758.0923753,630615300.9813352,435785074.5840612,30525379.34449799,11720000.705570979,19410499.689184226,8892705.780414749,481,185,51319820000
2007,TENNESSEE EASTERN,TN,35553432947.79639,26567299438.77829,87627304.56546378,293580726.3706427,35650998202.2589,26552725492.23053,84289589.00447565,292165033.59119797,586809753.1796588,256465268.76216105,454402310.32690024,208854111.72344327,786005.5207252202,570075.1695174486,4066329.7440029145,1211080.425972735,683941933.1933216,301602760.14889854,546095109.3876773,253645417.06643924,833986.3385599802,497284.7504585407,4892989.039967037,1423330.4284158407,908,0,0
2007,TENNESSEE MIDDLE,TN,40072311122.26294,27141776202.133457,164598233.52000183,466686153.48293495,40298109618.11037,27192634555.925186,159637348.38970688,469260743.686173,616542420.0493065,272912579.169291,445499443.73915184,208792172.86391047,1929030.3214050813,1182121.9026251836,5848976.422103293,1560254.457807401,727344550.9505486,317727272.21627384,528374791.9309208,250171456.28098375,1968966.5362288235,1014189.0674322033,7324800.944054182,2227446.8888729457,786,0,0
2007,TENNESSEE WESTERN,TN,33683037975.2421,25005365367.75934,190608442.879334,352913315.6731904,33801069709.039898,24832694786.07465,172862195.0532643,350144693.49074876,616095165.9164704,326513404.1127483,515626254.07472515,288803902.1833495,1570271.6604878195,1114551.5453764687,2242830.849669554,1015607.0436403401,739436820.9987043,395274481.35379267,628382480.8144709,354244954.65686053,1610135.0970069198,919276.4936971626,3500674.7835682696,1501346.0234804938,576,6,181346000
2007,TEXAS EASTERN,TX,37114215368.18689,23586278966.747406,508269068.4866825,520896187.8969939,39983510412.1558,25118800710.188557,521199341.8340266,523196248.4813583,641164218.2092566,259168071.12299323,419078026.15397036,186874588.36278993,6923066.161036361,3386668.204889549,6093364.175004109,2350300.0077780387,773040561.9672073,327039248.8491949,521715749.81848073,242925942.6136196,5281273.136577623,2258576.852739052,6210416.176152572,2837405.18272622,1079,21,2184300000
2007,TEXAS NORTHERN,TX,200249211080.52042,147504180040.62503,2272592997.077132,1195489449.3655736,206592560290.16827,152206990736.15857,2310294812.7200093,1227999710.591417,4586945187.245931,1778034919.2250714,3903885115.24983,1534995780.8096492,19346164.860706605,12226604.897281177,9730124.401055435,3935192.6140249255,5906223058.308804,2447509561.4236207,5154040696.106828,2162964597.7203455,18012886.258842513,9052901.03528045,10943427.77021075,4299350.574023392,1970,182,26643703000
2007,TEXAS SOUTHERN,TX,140565506321.11496,89560492267.08353,786793155.2430632,798111941.4137106,141418149204.8492,87737612127.26416,787510023.1958827,811032113.3567241,2686717358.019922,1175620271.324781,1902388711.3228283,888866743.1836696,18143303.414208636,12340522.230505548,12715922.222461183,5903359.842143975,3173665101.54335,1473691985.585672,2315224198.3990602,1145576683.902766,16921238.8575097,10475166.894203208,13038701.705531232,6406364.190184199,2081,23,2468241000
2007,TEXAS WESTERN,TX,82192873868.58292,47452304548.38044,707362276.6551454,735888645.3181366,84342414206.36685,48165686754.36227,728525697.3430175,737917103.9569728,1231007410.8182256,544089835.8475717,744558279.1681482,359279458.3667128,10580310.830855116,6047556.47604704,8097404.26524077,3410001.2245481107,1400313995.2839186,635905967.5567114,876024126.818482,431967073.55931795,9301503.229245117,4814612.187422746,8582384.613080164,3007086.291126796,1443,40,3318239000
2007,UTAH,UT,191159100032.9361,49381657297.26261,384077588.0490688,227780288.97128624,197578597338.07565,51508605981.19638,376425835.4230919,229811232.7011923,3706168928.38143,1770711752.4204643,835012927.6293176,456354839.6896864,5337369.718081511,2997974.085713753,6114808.825687759,5106546.189329272,4193452244.488172,1955081000.440168,1005352621.4839361,552570290.9719791,4021380.771558951,1971959.6310496004,6034919.114468989,4282742.805731405,615,0,0
2007,VERMONT,VT,9332346441.023773,6630268309.640177,27829431.80060281,56887097.814731136,12992752394.823889,8771475773.334177,28352387.392471734,57730044.23926495,145600302.80921793,71580630.36522317,102202312.52046178,52684765.69250278,475133.37476047385,156607.7748425882,2614995.488419063,2408483.1084180316,196554092.36516932,94122411.71090627,136625503.42905337,70146382.78014307,636056.2619210015,413767.9797811394,2863637.330918316,2205335.5725413817,273,0,0
2007,VIRGIN ISLANDS,VI,1872861748.999017,1040931312.1154934,8763185.05725488,6381426.419542863,1900250429.4598556,1059791835.5971358,9144870.517888123,6174030.0609077215,109743763.37798661,52631878.83522087,73321662.93741472,40098047.531625,63814.264195428645,0,382885.5851725719,382885.5851725719,120074619.6874789,57474760.206688054,79907341.70950867,44535112.725916654,79767.83024428581,0,558374.8117100007,494560.5475145721,23,0,0
2007,VIRGINIA EASTERN,VA,161118441921.64383,95990537096.37721,126446975.96465074,222663215.49389836,166801812579.1078,96835213864.13358,130374566.49077162,233166529.45839143,2514648035.691871,996039391.3005898,1413602255.9084222,544265808.0606076,1306857.194751283,1038422.8886322149,4365414.984923542,2097125.8274140058,3240100219.1154695,1358913941.9307632,1781896646.5764086,742140208.1970036,1073792.0949783616,798165.0956638712,3058417.709189968,1508289.4376343589,1641,0,0
2007,VIRGINIA WESTERN,VA,33298055396.177315,23616392953.837845,129040708.57360773,324450673.2837802,33978324052.020428,24000907368.13259,124772708.30016892,329750074.0783052,474031904.4110166,195146577.69134888,341899663.55969894,148477066.358833,899832.311350777,688195.7341632321,4258576.58280839,1579543.9597418634,566358662.7187634,237504648.61379704,422000832.54363096,185966800.49782106,889693.0922271879,573704.8076663748,5182251.209734224,1956188.4323070678,952,2,61334000
2007,WASHINGTON EASTERN,WA,18337126138.618294,12852320285.211779,506934703.3254076,346140129.54709613,18448371942.87786,12959434712.333075,463186555.7873566,339693890.0863609,235509311.56688437,120994673.18663192,165680602.01166224,83830502.11855105,5559417.437886152,4761046.366984394,8998183.502051992,3465918.9677064475,288684460.18388987,150209422.62001723,218438642.31459305,117651097.4642895,5231247.570502285,3766956.1538698934,7246285.761209757,3718253.3012534506,425,49,11099588000
2007,WASHINGTON WESTERN,WA,99119859281.99432,69668744614.25296,540176906.9340926,443997014.7965028,100696131589.53671,70521975098.32632,555583719.1464764,441774211.23672634,1403211683.6003587,695918175.6222668,1066739138.4815223,557324738.5388807,7902371.2793223895,5286042.309591716,4230425.668472548,2733235.3153275433,1749853513.810221,876522989.7004033,1362660289.5891213,725148903.8364252,5630434.826767908,3509699.551300373,5076504.450287512,2804492.6622622097,1473,0,0
2007,WEST VIRGINIA NORTHERN,WV,10900286898.105734,8024487094.043918,15481976.299506996,76047844.284269,11224926990.883318,8232161845.430015,16771455.351710096,77586587.95691706,206458633.91751212,77417066.02680326,151135858.82160422,58088781.48448017,72179.43938664073,23507.793858732224,1607758.2829832472,787383.3721673071,222104957.14277014,85846483.43155168,161338245.68995693,64580833.89924675,94222.26302107295,73316.94322115666,1340689.4076414695,628417.0991369741,315,0,0
2007,WEST VIRGINIA SOUTHERN,WV,13474242162.8125,9361503906.209324,19138539.40502247,51036291.38351989,13747629835.248047,9517608623.65519,18722128.950410448,50445243.06472597,243602520.39250395,105814950.24291098,178465484.21015716,80565803.64660382,195043.53092689687,113627.437718308,1186312.1885501898,853246.584518092,262455886.1304469,116498752.09127112,194858411.38134184,91407368.63621894,209109.27488951894,147980.53716919347,1026099.9950203745,687880.4745450205,338,0,0
2007,WISCONSIN EASTERN,WI,78616400210.68352,53861370630.13513,649810801.7280352,1022521782.0836998,79694602719.55196,54269664429.25665,648989983.0558801,1040062757.6606019,1684564807.4872136,841900855.7144817,1299219519.6880326,661456125.6493816,9042717.628201641,4995819.236014189,16309106.332310585,10022550.630728308,1886974192.9581819,946785091.8753808,1481714120.0049424,764770182.538723,8445598.736936834,4561593.31912709,15440720.438703598,8739896.63362845,1318,28,3023817000
2007,WISCONSIN WESTERN,WI,41617076117.27981,28971275987.9289,791082850.7836365,1331929894.879881,41847336918.22707,29112907354.652306,783857560.673588,1337509177.254292,978425374.1856012,473751676.4888624,716008612.3620079,371370956.55979025,9461004.631527575,4607573.402407355,24885566.907862842,10413225.95286917,1048305428.1211363,518246774.30379975,776013925.4110476,410775792.49145347,8732743.00297847,4340536.074004119,23996565.20317788,10677443.240560658,1048,90,9048932000
2007,WYOMING,WY,9020504849.205318,5719225022.782621,407965041.5210585,379102910.5328086,9143777067.400305,5818885130.444891,395723993.6595718,386085980.15860486,153419541.74563438,76712798.56735541,96811060.82766728,48257116.2422669,9321676.904886667,5547997.479611596,7629596.233772818,3432935.3775636917,173176597.72622308,81613696.8536517,110885364.66075973,53938151.02591469,8064716.006567812,4503762.324931754,9252887.190229114,4629140.825464299,226,31,6619975000
2008,NA,AK,199180548.0065499,125792093.19477361,4521612.792084523,930141.669019131,200736057.07824817,126981004.0401879,4302036.788013455,916278.591489146,5927313.203480265,4158559.896565802,4613410.181902513,3655081.451660317,18619.02383589209,10119.034693419613,18214.262448155307,8095.227754735691,6643738.733115568,4679821.795603571,5145049.823458175,4084312.7353319842,21448.62676345997,9005.940877143456,16797.59759107656,10523.796081156399,7,0,0
2008,NA,AS,194953753.06553125,123494824.571893,38592.56022517347,5634.055040302069,196845769.40101713,124233227.48327905,37255.726554669214,5404.678753673996,5860642.166599677,1364434.8784822696,4796074.72824803,820799.3102033533,0,0,0,0,5958248.58071338,1648986.9497067754,3618304.24810331,948973.0475219188,28.67203582850926,0,0,0,6,0,0
2008,NA,FM,76761699.42679508,21869722.799719688,0,0,77412288.13654494,27032589.75418673,0,0,4106371.841982319,3060834.660030187,414353.0331344785,169603.1813771293,0,0,0,0,3996578.8426291957,2645527.5686408393,1029615.18678574,584051.3368791778,0,0,0,0,6,0,0
2008,NA,MH,37126630.29181341,13164843.392869977,0,0,37965920.35775893,17853090.670595843,0,0,1549935.6986271832,991634.1730755408,333556.63767699274,136531.56220800692,0,0,0,0,1491739.407388773,808851.8741464817,774508.4049090778,470164.77395241853,0,0,0,0,1,0,0
2008,NA,MP,104589788.32808527,59113647.21699027,19918.70229460401,206913.49465462315,105667560.24637106,60379140.49951693,20443.251750049098,197297.9360558223,845899.793460596,225471.20376753178,306436.1210660966,89612.89480725405,0,0,0,0,1094075.4824415147,341318.6598531949,327403.9222715908,139799.51838227056,0,0,1421.2454840100015,0,1,0,0
2008,NA,PW,28323614.47854212,13294464.574303865,0,0,28711398.124682598,15068699.58430788,0,0,935487.5175359498,449463.3215924242,437529.79238500213,119498.52398107748,0,0,0,0,1170598.2671888655,420493.26953254803,731183.9479435261,289801.5618371073,0,0,0,0,2,0,0
2008,ALABAMA MIDDLE,AL,16421832489.811419,12138973309.087234,130480332.89831695,358576867.7575715,16467470015.296137,12199836099.349985,123642934.65796368,366654647.75486714,470748776.2112514,263167626.00047645,402622616.6534556,237794466.6115509,1607847.105256703,330149.4393485563,4715571.433741352,1941828.930586958,569857865.9879233,325506007.7006503,491181181.0744098,293704561.5712452,1185163.350198445,342403.84763743787,6873877.433142337,3119981.086802757,354,3,136828000
2008,ALABAMA NORTHERN,AL,48484637660.713486,34401891713.22044,186454292.33228406,501893111.9949408,48435472251.234474,34418826932.87829,176767488.52350074,517489868.89426595,1550934013.934996,932052936.8953794,1332048366.1624904,835235893.3889302,1599086.334312769,804247.7439488528,11804990.838832144,4759494.692320234,1777859421.7559304,1053437376.5027122,1535310481.7664204,950102853.7832596,1720755.8521880088,886504.0979626321,13057933.224452412,7012154.977692781,918,14,1108962000
2008,ALABAMA SOUTHERN,AL,11964088055.423374,8479030625.2805605,76821231.66018414,175995060.1870622,11904281763.03538,8458869430.024344,70204746.46169461,174473371.48634675,419627807.10270303,243502177.3032527,356098977.41642207,216308978.4122234,1218338.2095688425,793350.0950728542,4522124.929833389,2990246.4758422454,482468363.70769835,289110269.34837914,411108905.34178907,258822918.1391189,1123253.6609688727,778974.4380273906,4595982.221860079,2825279.861308371,292,1,71762000
2008,ALASKA,AK,36547315027.318825,32847851990.282303,77745698.26652776,35748201.7354936,34903982850.84238,31186589660.505035,76895533.88091175,35946081.77676069,1204218982.3720844,628265856.3429672,1132127441.6123295,592602291.0664357,558659.1235825056,305689.42237654456,688805.6879978735,243422.50453191932,1377040718.8416421,717310112.0674384,1300547959.303158,678109049.7167702,623850.6136868875,270854.24748881214,549184.295657089,322709.54204998614,127,0,0
2008,ARIZONA,AZ,87709632658.37383,51738989169.25707,465753920.0698045,326010347.067253,91413027277.40958,55262854412.848755,465788775.9786772,323985701.84935915,3323043382.279499,2151845846.674737,2733003386.508106,1875401902.4234076,5970075.3270289395,2290595.148270353,4191938.8355462984,2414556.1822761847,4110027435.106381,2598207621.2824397,3418323237.2378306,2266808749.3110447,5918882.69720005,2456346.3116900483,5001380.061776171,2921776.734835292,1379,2,125076000
2008,ARKANSAS EASTERN,AR,23599583215.967964,16406207136.062426,934117201.4068848,803843316.045233,23689914311.51706,16633013427.31254,870087688.1851784,810286733.0840529,569085911.8441266,347236640.1076661,455775147.82034326,287885251.9821423,12244857.113522358,10033555.5366787,10539129.26862835,5948251.347390483,628003219.2696332,367900689.6198278,505938608.4589619,306860437.6890365,12758976.577549448,9122061.203370135,12302761.567559844,6998067.243897696,838,106,16098200000
2008,ARKANSAS WESTERN,AR,19392107985.151104,14273204252.721516,238864695.33578607,1059371631.876148,19555791437.415497,14448957464.127499,230812791.4330929,1062688804.6123626,538878659.4079844,334945618.17217296,449648210.12413245,297834711.04985964,2075401.212980811,858577.8350366172,26892595.129042882,18212453.47072346,604686370.387092,359895175.9224151,504896985.02284324,320277456.2195871,2538326.472054947,1035991.9388305667,31651247.099981192,20491950.213993166,675,27,6419938000
